episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,collisions_0,collisions_1,collisions_2,ou_theta_0,ou_theta_1,ou_theta_2,ou_mu_0,ou_mu_1,ou_mu_2,ou_sigma_0,ou_sigma_1,ou_sigma_2,ou_dt_0,ou_dt_1,ou_dt_2,ou_x0_0,ou_x0_1,ou_x0_2
779,10,-0.03296064602317254,0.033586455135499134,-49.9897637126852,25791.08291015625,22280.15185546875,20153.065234375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
780,11,9.043637058661181,0.11205483411373166,-54.6361434951483,30197.127308238636,24836.813387784092,19327.6953125,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
781,11,-45.550890105261466,0.11056230872018519,0.1006103110597694,25492.887162642044,19004.183061079544,21034.404030539772,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
782,8,-62.59362593785463,0.0936259378546342,0.13256567170794065,25572.4091796875,25038.004516601562,17976.296752929688,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
783,10,-0.027654653048548555,0.027654653048548555,-50.05865086724866,28483.85390625,26084.3548828125,25211.3501953125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
784,5,-0.04065360128730856,0.04065360128730856,-100.17928393659193,24010.294140625,25039.9314453125,23374.5796875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
785,1,-0.04113687598221548,0.04113687598221548,-500.9085736189886,41077.484375,29292.28125,31829.234375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
786,1,-0.1349383697462667,-501.02335177714014,0.1349383697462667,30618.73046875,14355.619140625,13031.384765625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
787,1,-500.1351689734703,0.13516897347030157,0.18536260463918386,25674.30078125,16324.048828125,38439.1484375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
788,1,-500.1268920279435,0.20941613458491043,0.12689202794349705,27883.58984375,12613.4775390625,6821.1826171875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
789,8,-0.022807237076865525,0.022807237076865525,-62.65315857549412,22396.056274414062,23662.537719726562,22260.952026367188,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
790,7,-0.03790339383750541,0.03790339383750541,-72.06060574402959,22353.284319196428,25552.94140625,24648.796456473214,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
791,6,-0.03800800007583167,0.03800800007583167,-83.52918549124162,27254.654947916668,21555.4228515625,24116.758951822918,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
792,1,-0.044684052985560815,-501.100538712162,0.044684052985560815,22672.98046875,13821.587890625,12019.513671875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
793,2,-250.06930254039142,0.06930254039140765,0.11950487625016126,21895.962890625,21393.357421875,14504.384765625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
794,7,-0.054894553005962764,0.054894553005962764,-71.78410546374448,27583.69168526786,18307.197265625,19730.07421875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
795,2,-0.05229952061244782,0.14662717653856408,-250.959357253106,26404.61328125,25837.80078125,16400.8203125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
796,5,-0.055769238504045617,0.031223858033563347,-100.14381655925446,28058.03671875,18889.624609375,25533.18359375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
797,8,-0.040150992514879,0.040150992514879,-62.51821568357614,28353.235473632812,20968.931396484375,24822.470275878906,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
798,7,-0.07138754741698757,0.08986863315079498,-71.55580524394571,22880.385184151786,25038.11495535714,24220.801897321428,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
799,11,-0.09569798502254113,-45.58177875754256,0.09569798502254113,29760.409268465908,21067.59765625,23295.880770596592,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
800,4,-0.1339811187233319,0.1339811187233319,-125.08377278809421,26384.93017578125,19514.173828125,21959.03759765625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
801,4,-0.06992326136210657,0.06992326136210657,-125.28648623880689,37321.8125,23906.73876953125,22857.42578125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
802,12,-0.06097583507818282,0.06097583507818282,-41.75262664697943,26572.962158203125,21553.436116536457,23438.615071614582,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
803,8,-0.07134680083021389,0.07134680083021389,-62.56346346866852,23570.82470703125,20453.743896484375,19241.280029296875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
804,7,-71.47196666104439,0.04363560302242305,0.059979391654431384,35477.36662946428,13656.969168526786,22116.79268973214,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
805,13,-0.08909501997278979,0.10297399879243,-38.50547838784933,29512.11102764423,23935.441556490383,20249.156024639422,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
806,11,-0.05328078278473831,-45.574874592615785,0.05736447501430861,39158.64772727273,20611.33185369318,18022.11150568182,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
807,2,-0.08286588454768413,0.08286588454768413,-250.55856552245424,31084.1328125,16934.7763671875,18442.271484375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
808,3,-0.08639823433888348,0.0872730668850098,-167.52064849654786,42669.649088541664,20129.470052083332,28901.360026041668,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
809,6,-0.06118544948333673,0.06136384749075083,-83.40326558218963,29883.311197916668,19354.588541666668,29419.43359375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
810,3,-166.71756524485681,0.05089857819015983,-167.48972881581417,17411.9267578125,17936.274739583332,16151.699055989584,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
811,5,-100.08368527478818,0.08368527478818696,0.15491593424176772,30601.16484375,23314.21640625,20901.1640625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
812,7,-0.13152276098323254,0.13296823333954796,-71.43295817662043,45289.952845982145,22916.973772321428,26191.317243303572,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
813,10,-0.06495168680121835,0.10736145917831427,-50.037993222900816,32129.32109375,24419.81474609375,25131.52275390625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
814,3,-166.74028187569124,0.07361520902458037,0.10775408961056776,29730.595703125,14438.271484375,24162.031901041668,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
815,7,-0.045111018905619964,0.08169180818999733,-71.75424859645251,20214.319893973214,16016.352957589286,23156.804547991072,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
816,7,-0.11899533920796548,0.13375137021434177,-71.59772333562617,28335.51953125,22804.75069754464,15824.49574497768,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
817,2,-0.05476984481153754,0.05476984481153754,-250.9219098748742,24771.884765625,22860.73486328125,23442.419921875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
818,8,-0.0512380375296144,0.0512380375296144,-62.9698931208391,27211.575439453125,23853.586181640625,19348.783203125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
819,11,-0.08470430917659279,-45.53167821670605,0.09211349122748892,21613.622602982956,14676.880104758522,22158.94744318182,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
820,2,-250.1484973691772,0.14849736917718656,0.1791166024196288,37571.970703125,21001.51513671875,31820.8388671875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
821,5,-0.03884494153256023,0.03884494153256023,-100.30191138278636,21122.461328125,13034.4220703125,25626.411328125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
822,10,-50.11075913536391,0.11912775500420329,0.05893973347937946,25937.86640625,19993.385791015626,19992.7619140625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
823,11,-36.40993161117019,0.0706803654008598,-9.036311106733065,28606.762073863636,20142.19677734375,27255.155539772728,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
824,13,-0.06628708743430108,0.07291928622966776,-38.473549326035844,26475.082857572117,19971.34784405048,25352.22956730769,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
825,8,-62.572587033646506,0.07258703364650726,0.10674413991831844,28108.19696044922,23483.448364257812,16813.62939453125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
826,4,-0.035723482807938835,0.035723482807938835,-125.20146506836143,35158.0341796875,18150.83740234375,21940.2265625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
827,7,-71.60388688835725,-71.59275137335996,0.09974254513210652,27838.193917410714,16483.35184151786,23983.898856026786,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
828,1,-0.03596996174037884,-501.07283788998126,0.16800968584857864,49093.859375,6991.5263671875,35991.7734375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
829,5,-100.06822281460268,0.06822281460268295,0.15168128386157204,22450.0,18413.93671875,26708.8857421875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
830,1,-0.05306293224095313,-500.9704938561132,0.06347636747863016,47340.78515625,15076.2109375,32341.93359375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
831,8,-62.56199206141107,0.09536688062171905,0.06199206141107078,33930.50524902344,20441.56640625,29427.038818359375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
832,4,-125.09854488120456,0.1229608062258101,0.09854488120456044,43348.65380859375,21628.000732421875,34729.083984375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
833,13,-0.13977739676642306,0.15367037884030166,-38.468631678069116,31969.109149639422,19192.05183293269,20928.913912259617,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
834,18,-27.84563273377915,0.08777086057186081,-0.2996553854747806,30345.223090277777,22171.58132595486,22941.64830186632,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
835,13,-38.52100684463076,0.0594683830922978,0.10920944302041663,34878.70447716346,21725.30896935096,22330.16045673077,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
836,14,-35.83645504814458,0.14228460449036137,0.12413421651138336,29214.6083984375,18568.14571707589,22315.21826171875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
837,19,-0.04399859629688363,-0.05261711317195217,-26.329430978824842,39041.33388157895,20116.47584292763,27181.463404605263,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
838,7,-0.11141686863275849,-71.62249001646376,0.12852090873922914,25345.16434151786,19507.79903738839,25234.91015625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
839,6,-0.14304641321459835,0.14304641321459835,-83.5335763787238,35361.379557291664,21469.000325520832,18487.261067708332,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
840,11,-45.567808054655295,0.1132626001098337,0.15170204789020583,29453.302734375,20439.392977627842,25889.927290482956,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
841,15,-0.06577917300289185,-33.38485937214406,0.06577917300289185,31315.489713541665,19559.860904947916,28939.548111979166,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
842,2,-250.055554740882,0.05555474088198828,0.1036413163181206,42314.5107421875,20751.189453125,33361.71484375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
843,22,-0.12300764722912799,-22.7143181650834,0.05941761514333387,29917.43146306818,18259.188032670456,24843.575816761364,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
844,12,-41.726867681125775,0.08206115605614865,0.060201014459110025,23636.1171875,19871.228759765625,22935.226481119793,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
845,8,-0.09947890292625869,-62.72231725637839,0.1133105927139175,27408.053344726562,13963.177734375,21703.580810546875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
846,14,-35.84259975558137,0.06515667453364901,0.1283140412956512,25257.519949776786,17877.280203683036,21764.18240792411,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
847,19,-0.07995566851444946,-26.277203767312873,0.07995566851444946,29986.27806332237,18580.55599814967,20230.35099712171,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
848,8,-62.580964042727985,0.1134377892671497,0.08096404272798406,27872.5205078125,13767.4013671875,20790.0390625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
849,2,-250.13218221919038,0.16778126229949789,-0.5530597446256922,16715.24560546875,14183.4658203125,20506.1630859375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
850,11,-0.05934605038109552,0.08692582491805069,-45.60853143156981,25284.678089488636,21638.37127130682,20884.1025390625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
851,16,-31.334679771039973,0.09967737481936817,0.09772934912141436,23573.29864501953,17948.61883544922,27131.405303955078,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
852,9,-55.70745842319056,0.19181654357783107,0.15190286763500435,25857.801323784723,17787.8564453125,24902.628580729168,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
853,26,-19.26898005068878,0.08956943039495444,0.03821081991954816,29582.48798076923,18102.558837890625,22518.07940204327,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
854,24,-20.871191514853656,0.0627759053495487,0.03826312707803732,28896.062337239582,16195.378580729166,27667.725056966145,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
855,2,-250.1515942675247,0.1515942675246869,0.1621210352590004,21467.2392578125,16697.46826171875,17207.99365234375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
856,17,-0.09677073171284711,0.12064498923781172,-29.436373816532623,31644.970588235294,15985.156982421875,21458.546875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
857,12,-0.03732575691069278,0.03732575691069278,-41.75917900344617,29390.982177734375,14385.230428059896,24595.77880859375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
858,9,-0.03754699121224681,0.03754699121224681,-55.59212997915496,25977.01828342014,20267.8232421875,26089.930230034723,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
859,3,-166.8311954096615,0.19021912453058332,0.16452874299483142,34684.004557291664,7443.234537760417,29763.322916666668,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
860,24,-20.882668085064868,0.03611665510737921,0.0493347517315317,25500.411702473957,12934.942321777344,22731.61348470052,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
861,12,-41.7317845440989,0.0836133587609319,0.065117877432236,22957.135904947918,15472.09218343099,20895.381103515625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
862,12,-41.737720468668584,0.09030338184227434,0.071053802001918,27963.890218098957,18657.149251302082,25640.311767578125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
863,3,-166.79596560802557,0.1292989413588955,0.16451230366995978,27681.8701171875,21849.4384765625,24330.192708333332,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
864,3,-166.7839184163122,0.18257414661569163,0.11725174964551467,22664.891927083332,17664.895182291668,26441.7734375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
865,23,-17.427577323864295,-4.311553110918312,0.07758086959265223,27970.406419836956,15958.933487601902,25318.80264945652,1.0,1.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
866,27,-11.159984077178104,-7.340139441736685,0.07633439431877384,25717.77003761574,18117.29662181713,26511.12478298611,2.0,2.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
867,7,-71.47313364728856,0.044562218717140896,0.12919364725795204,26195.143415178572,13313.478236607143,26203.148297991072,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
